ANOENC,CPRO,ZONAUR,NMIEMB,NMIEM3,NMIEM4,NMIEM7,UC1,UC2,TIPHOGAR_9,TIPHOGAR_10,TIPHOGAR_11,NUMACTI,NUMOCUP,NUMESTU,SITUOCU_HOG,SITUACT_HOG,SEXOSP,NACIONASP,ECIVILSP,UNIONSP,ESTUDIOS_SP,SITUACT_SP,JORNADASP,IMPEXACPSP,INTERINPSP,SITPROF,SECTOR,TIPOCONT,SITSOCI,SITSOCI_RE,REGTEN,TIPOEDIF,ZONARES,TIPOCASA,NHABIT,ANNOCON,SUPERF,AGUACALI,FUENAGUA,CALEF,FUENCALE,PAGAGC,GC_AGUAFRI,ALQAGFRI,FUENPRIN,IMPEXAC,IMPUEXAC,INTERIN,IMPU_INTER,NUMPERI,CODIGO,GASTO,FACTOR,QAGUA,EDAD_SP,numero_HOGAR,vivienda,HOGAR
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,4,2,1,4,3,3,05,6,080,1,2,1,2,1,6,,2,1863,1,04,6,02,04411,43367.71,373.988527,115.9600011,3,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,4,,2,4,,,,2,-9,-9,8,5,1,4,3,2,04,6,065,1,2,1,2,1,6,,3,488,6,01,6,01,04411,52599.93,876.66558,59.99999452,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,6,6,02,02,00,-9,-9,6,,5,,6,1,,,,1,6,1,3,1,1,4,3,2,03,6,055,1,2,1,2,1,6,,2,2025,1,05,6,02,04411,30529.87,471.722282,64.72000829,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,1,,1,,8,2,,,,1,1,2,2,2,1,4,3,2,05,6,090,1,2,1,2,1,6,,2,1886,1,04,6,02,04411,50880.78,420.328628,121.049999,2,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,8,1,,,,1,1,2,2,2,1,4,3,2,03,6,050,1,2,1,2,1,6,,2,1200,1,03,6,01,04411,25756.71,615.012158,41.88000134,3,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,03,03,00,1,1,1,,2,,3,2,,,,1,6,1,3,1,2,4,3,2,05,1,112,1,2,1,2,1,6,,2,2022,1,05,1,03,04411,16422.07,340.424372,48.23999499,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,05,6,080,1,1,1,4,1,6,,3,1016,1,03,6,01,04411,31866.1,499.703577,63.77000579,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,4,1,,,,1,6,1,4,2,2,4,3,2,05,1,090,1,2,1,2,1,6,,2,1268,1,03,6,01,04411,23473.02,795.15635,29.52000572,1,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,05,6,065,1,2,1,2,1,6,,2,1892,1,04,6,01,04411,17479,368.289151,47.45999157,1,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,6,1,,,,1,6,1,3,1,2,4,3,2,04,6,078,1,2,1,2,1,6,,2,1327,1,03,6,01,04411,15848.22,866.023035,18.29999822,1,0,0,0
2006,01,1,04,00,04,00,3.1,2.5,3,6,6,04,03,00,1,1,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,06,6,100,1,4,1,4,1,6,,2,1655,1,04,6,03,04411,14679.69,471.712324,31.12000525,2,0,0,0
2006,01,1,05,01,04,02,3.8,3,6,5,5,03,02,01,2,1,1,,2,,7,1,,,,1,6,1,4,2,1,4,3,2,04,6,080,1,2,1,2,1,1,,2,3030,1,07,6,02,04411,47107.17,580.495067,81.14999193,2,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,1,4,3,2,04,6,090,1,1,1,1,1,6,,3,434,6,01,6,01,04411,25733.5,750.247718,34.30000436,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,085,1,2,1,2,1,6,,3,616,1,02,6,01,04411,17036.95,488.164792,34.89999746,3,0,0,0
2006,01,1,03,00,03,01,2.4,2,5,5,5,01,01,02,-9,-9,6,,4,,8,1,,,,1,6,1,4,2,2,4,3,2,04,6,088,1,2,1,2,1,6,,2,1517,1,04,6,01,04411,54321.29,632.672896,85.85999233,2,0,0,0
2006,01,1,02,01,01,01,1.5,1.3,4,2,2,01,01,00,-9,-9,6,,4,,2,1,,,,1,6,2,3,1,2,4,3,2,03,6,090,1,1,1,1,1,6,,2,911,1,02,6,01,04411,16909.38,240.668683,70.25999307,2,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,8,1,,,,1,6,1,4,2,3,4,3,2,04,6,060,1,2,1,2,1,6,6,2,1889,1,04,6,01,04411,13532.48,386.642416,34.99998821,1,0,0,0
2006,01,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,3,1,,,,2,-9,-9,5,3,3,4,3,3,05,6,072,1,1,6,,1,6,6,1,1287,1,03,1,01,04411,24144.9,384.350569,62.81999286,2,0,0,0
2006,48,2,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,1,6,1,8,5,1,4,7,2,07,6,095,1,3,6,,1,6,,3,1071,1,03,6,01,04411,29545.22,470.315565,62.81999193,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,074,1,2,1,2,1,6,,3,779,6,02,6,01,04411,24535.16,488.164792,50.25999499,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,06,1,100,1,4,1,4,1,6,,3,736,1,02,6,01,04411,27259.12,488.164792,55.83999593,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,6,,2,,4,4,,,,1,6,1,8,5,2,4,3,2,04,6,100,1,2,1,2,1,6,,3,3940,1,07,6,02,04411,67003.01,536.024085,124.9999988,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,1,,6,1,,,,1,6,2,4,2,1,4,3,2,04,6,070,1,2,1,2,1,6,,2,2795,1,06,6,02,04411,33445.61,254.687876,131.3199926,1,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,085,1,2,1,2,1,6,,3,750,6,02,6,01,04411,63170.86,750.247718,84.20000286,3,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,4,,1,4,,,,1,6,1,8,5,1,4,3,2,04,6,075,1,3,6,,1,6,,3,649,1,02,6,01,04411,44411.84,704.502551,63.03999884,3,0,0,0
2006,48,2,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,1,6,1,8,5,2,1,7,2,07,6,150,1,3,1,5,6,,,3,668,1,02,6,01,04411,29545.22,470.315565,62.81999193,3,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,4,,7,4,,,,1,1,1,8,5,2,4,3,2,05,6,120,1,2,1,2,1,6,,3,3234,1,07,6,01,04411,48568.15,668.614355,72.64000486,2,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,8,1,,,,1,1,1,2,2,2,4,3,2,05,6,080,1,1,6,,1,6,,2,4252,1,07,6,02,04411,58355.95,287.680311,202.8499962,2,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,6,,1,,4,1,,,,1,1,1,2,2,1,4,3,2,04,6,082,1,2,1,2,1,6,,2,2422,1,05,6,02,04411,16228.95,539.526422,30.07999115,2,0,0,0
2006,48,2,05,00,05,00,3.8,3,3,6,6,02,02,00,7,7,1,,2,,7,4,,,,2,-9,-9,8,5,1,2,7,1,06,6,180,1,3,1,3,6,,,3,2709,1,06,6,03,04411,108875.3,816.707709,133.3099943,3,0,0,0
2006,01,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,6,4,,,,1,1,1,8,5,1,4,3,2,05,6,098,1,2,1,2,1,6,,3,2688,1,06,6,02,04411,17136.2,676.784993,25.32000588,3,0,0,0
2006,01,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,2,4,3,2,05,1,090,1,2,1,2,1,1,,2,2500,6,06,6,02,04411,22698.53,225.721273,100.5599946,2,0,0,0
2006,01,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,8,4,,,,1,6,1,8,5,1,4,3,2,05,6,125,1,1,1,1,1,6,,3,4886,1,07,6,03,04411,65120.7,710.459358,91.65999331,3,0,0,0
2006,01,1,03,00,03,00,2.4,2,3,6,6,03,02,00,3,1,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,05,1,092,1,2,1,2,1,6,,2,2118,1,05,6,03,04411,19931.5,304.949571,65.35998701,2,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,00,00,8,-9,1,,1,,4,3,,,,1,6,1,7,4,1,4,3,2,04,1,068,1,2,1,2,1,6,,4,1033,1,03,6,01,04411,45134.81,808.288166,55.83999853,1,0,0,0
2006,20,1,04,01,03,02,3.1,2.5,5,4,4,02,01,01,5,2,1,,2,,3,3,,,,1,6,2,7,4,1,4,3,2,04,6,064,1,3,6,,1,6,,4,1532,1,04,6,02,04411,75148.3,523.900598,143.4399966,2,0,0,0
2006,01,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,1,1,1,1,1,4,3,2,05,1,090,1,1,1,1,1,1,,2,2229,1,05,6,02,04411,44043.67,437.983971,100.5600043,2,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,6,6,02,01,00,-9,-9,1,,4,,7,1,,,,1,1,2,2,2,1,4,3,3,03,1,057,1,2,1,2,1,6,,2,1589,1,04,6,01,04411,33615.14,471.196245,71.33999975,2,0,0,0
2006,01,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,05,1,090,1,2,1,2,1,1,,2,1364,1,03,6,01,04411,30003.51,298.364247,100.5600044,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,1,4,3,2,04,6,072,1,3,6,,1,6,,3,888,1,02,6,01,04411,54178.31,557.619462,97.16000551,3,0,0,0
2006,01,1,02,01,01,01,1.5,1.3,4,2,2,01,01,00,-9,-9,6,,4,,2,1,,,,1,6,1,3,1,2,4,3,3,05,1,085,1,2,1,2,1,6,,2,753,1,02,6,01,04411,11045.52,208.17041,53.05999061,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,05,6,070,1,1,1,1,1,6,,3,1178,1,03,1,01,04411,52943.72,564.913762,93.72000394,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,1,,1,,7,1,,,,1,6,1,4,2,1,3,3,2,05,1,082,1,1,1,1,1,6,,2,2085,1,05,6,02,04411,37685.09,328.610799,114.6800109,3,0,0,0
2006,20,1,03,00,03,00,2.4,2,3,6,6,01,01,00,6,6,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,070,1,3,6,,1,6,,3,1638,1,04,6,02,04411,46289.48,450.988705,102.6399985,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,6,,1,,8,1,,,,1,6,1,4,2,1,4,3,2,06,6,096,1,2,1,2,1,6,,2,2048,1,05,6,02,04411,93998.97,588.670912,159.6799979,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,00,00,00,8,8,1,,3,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,072,1,3,6,,1,6,,3,1410,1,03,6,02,04411,37631.5,408.150777,92.19999598,3,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,1,,1,,2,4,,,,1,1,1,8,5,1,4,3,2,05,6,068,1,1,6,,1,6,,3,1533,1,04,6,01,04411,46901.76,911.067589,51.48000057,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,02,01,00,5,2,1,,2,,6,1,,,,1,6,1,4,2,2,4,3,2,04,1,070,1,2,1,2,1,6,,2,1013,1,03,6,01,04411,21686.65,462.994192,46.84000442,1,0,0,0
2006,01,1,02,01,01,01,1.5,1.3,4,2,2,01,00,00,8,-9,6,,1,,3,3,,,,1,6,2,7,4,2,4,3,2,04,1,075,1,2,1,2,1,6,,4,575,6,02,6,01,04411,15224.78,207.818413,73.26001474,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,1,6,2,10,6,1,4,3,2,05,6,075,1,1,1,1,1,6,,3,600,6,02,6,01,04411,34944.26,615.649359,56.76000387,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,6,,3,,3,6,,,,1,6,1,10,6,1,4,3,3,05,6,065,1,2,1,2,1,6,,3,2642,1,06,1,02,04411,17097.1,715.659208,23.89000213,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,4,2,2,4,3,2,04,1,052,1,2,1,2,1,6,,2,1721,1,04,6,02,04411,25058.66,428.060447,58.54000335,2,0,0,0
2006,01,1,04,00,04,01,3.1,2.5,6,5,5,03,03,01,1,1,1,,2,,3,1,,,,1,6,2,3,1,2,4,3,2,05,1,078,1,2,1,2,1,6,,2,2164,1,05,6,01,04411,34268.75,409.71728,83.63999195,2,0,0,0
2006,01,1,03,01,02,01,2.2,1.8,5,4,4,01,01,00,5,5,1,,2,,2,1,,,,2,-9,-9,5,3,2,4,3,2,05,1,084,1,2,1,2,1,6,,1,1836,1,04,6,01,04411,16579.71,330.404709,50.18000515,1,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,,1,,7,1,,,,1,6,1,4,2,2,4,3,2,06,1,080,1,2,1,2,1,1,,2,3021,1,07,6,02,04411,93172.68,541.072484,172.1999968,1,0,0,0
2006,48,1,03,00,03,01,2.4,2,5,4,4,02,02,01,2,2,1,,2,,5,1,,,,1,6,1,3,1,3,3,3,2,04,6,070,1,1,6,,1,6,6,2,1800,6,04,6,02,04411,88982.5,483.075439,184.2000086,2,0,0,0
2006,20,1,04,00,04,00,3.1,2.5,3,6,6,01,00,00,8,6,1,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,05,6,100,1,2,1,2,1,6,,3,1124,1,03,6,02,04411,86252.21,589.275174,146.3700047,3,0,0,0
2006,01,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,8,1,,,,1,6,1,4,2,2,4,3,2,05,1,072,1,2,1,2,1,6,,2,2789,1,06,6,02,04411,30863.6,433.599295,71.18000503,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,6,,2,,2,4,,,,1,6,1,8,5,1,4,3,2,04,6,062,1,1,1,1,1,6,,3,1384,1,03,6,02,04411,129636.67,499.967876,259.2899989,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,4,4,3,05,6,063,1,2,1,2,1,6,,3,565,6,02,6,01,04411,23213.21,520.709111,44.57999584,3,0,0,0
2006,01,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,6,1,,,,1,1,1,2,2,2,4,3,2,04,1,070,1,2,1,2,1,6,,2,2168,1,05,6,02,04411,25382.9,433.599295,58.53999371,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,1,6,3,10,6,1,4,3,2,03,6,046,1,2,1,2,1,6,,3,621,1,02,6,01,04411,65438.27,574.019884,114.0000056,3,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,1,,6,2,,,,1,6,1,3,1,2,4,3,2,04,1,062,1,2,1,2,1,6,,2,1169,1,03,6,01,04411,55346.3,848.349096,65.24000587,1,0,0,0
2006,48,1,03,01,02,01,2.4,2,5,4,4,02,02,00,2,2,6,,2,,7,1,,,,1,1,1,2,2,1,4,3,2,05,6,069,1,2,1,2,1,6,,2,4482,1,07,6,02,04411,23753.78,266.415337,89.16070774,2,0,0,0
2006,01,1,04,00,04,00,3.1,2.5,3,6,6,03,03,00,4,4,1,,2,,5,4,,,,1,6,1,8,5,1,4,4,3,05,6,060,1,2,1,2,1,6,,3,2820,1,06,6,04,04411,31300.1,680.437024,45.99999544,3,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,6,,1,,6,1,,,,1,6,1,3,1,2,3,3,2,04,6,060,1,3,6,,1,6,,2,1800,6,04,6,02,04411,61758.9,393.168466,157.0799933,1,0,0,0
2006,20,1,05,00,05,01,3.8,3,6,5,5,02,02,01,2,2,1,,2,,8,2,,,,1,6,1,3,1,1,4,3,2,05,6,080,1,3,6,,1,6,,2,2480,1,05,6,03,04411,113027.23,732.468631,154.3099939,2,0,0,0
2006,48,1,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,4,1,,,,1,6,1,4,2,5,4,3,2,05,6,065,1,1,6,,1,6,6,2,2748,1,06,6,02,04411,32699.96,311.309592,105.0400015,2,0,0,0
2006,01,1,05,00,05,00,3.8,3,3,6,6,03,01,00,5,4,1,,2,,3,4,,,,1,6,1,8,5,1,4,3,2,04,1,084,1,4,1,4,1,6,,3,1580,1,04,6,03,04411,33115.65,509.785218,64.96000439,3,0,0,0
2006,20,1,04,00,04,02,3.1,2.5,5,4,4,01,01,02,5,5,1,,2,,5,1,,,,1,6,1,3,1,1,4,4,3,05,6,080,1,2,1,1,1,6,,2,1280,6,03,6,01,04411,33867.84,352.937087,95.95999187,2,0,0,0
2006,48,1,02,01,01,01,1.5,1.3,4,2,2,00,00,00,8,8,1,,3,,4,4,,,,1,6,1,8,5,1,4,3,2,06,6,090,1,1,1,1,1,6,,3,483,6,01,6,01,04411,15884.8,191.106852,83.11999195,2,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,00,00,00,8,8,6,,3,,2,6,,,,,,,10,6,1,4,3,2,04,6,070,1,2,1,2,1,6,,3,312,1,01,6,01,04411,74353.12,666.24663,111.5999941,3,0,0,0
2006,01,1,05,02,03,02,3.4,2.6,6,5,5,03,02,00,2,1,1,,2,,3,1,,,,1,1,1,1,1,1,4,3,2,04,6,070,1,4,1,4,1,6,,2,1895,1,04,1,-9,04411,30791.29,513.18821,59.99999493,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,01,00,5,2,1,,2,,6,1,,,,1,6,2,3,1,2,4,4,3,05,6,085,1,2,1,2,1,6,,2,2400,6,05,6,02,04411,7837.36,361.668648,21.6700011,1,0,0,0
2006,20,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,4,,4,1,,,,1,6,2,3,1,5,3,3,2,03,6,075,1,3,1,3,1,6,6,2,1068,1,03,6,01,04411,183970.18,702.927482,261.7199992,2,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,4,2,2,4,3,2,04,1,090,1,2,1,2,1,6,,2,3536,1,07,6,02,04411,30185.93,430.612373,70.10000616,1,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,01,01,00,5,5,1,,2,,2,1,,,,2,-9,-9,5,3,1,4,3,2,06,6,079,1,2,1,2,1,6,,1,1176,1,03,6,01,04411,41378.29,344.245306,120.2000123,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,1,,6,2,,,,2,-9,-9,5,3,2,3,3,2,04,6,063,1,1,1,1,1,6,,1,3610,1,07,6,02,04411,53455.05,459.472626,116.3400102,1,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,1,1,1,8,5,1,4,3,2,06,6,080,1,2,1,2,1,6,,3,1246,1,03,6,01,04411,35104.45,422.334554,83.12000443,3,0,0,0
2006,20,2,04,01,03,02,2.9,2.3,5,4,4,01,01,01,5,5,1,,2,,3,1,,,,2,-9,-9,5,3,1,3,7,2,05,1,100,1,4,1,4,1,6,,1,2513,1,06,1,01,04411,24782.11,241.305869,102.6999886,2,0,0,0
2006,20,1,04,00,04,01,3.1,2.5,6,5,5,03,03,00,1,1,6,,2,,3,1,,,,1,6,3,3,1,2,4,3,2,04,6,080,1,2,1,2,1,1,,2,1155,1,03,6,02,04411,84028.1,553.54478,151.8000043,3,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,6,,1,,3,1,,,,1,6,1,3,1,1,4,4,3,05,6,080,1,1,1,1,1,6,,2,2500,6,06,6,02,04411,35035.28,404.191047,86.68000011,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,1,,3,1,,,,2,-9,-9,5,3,3,3,3,2,05,6,065,1,3,1,3,6,,6,1,2618,1,06,6,02,04411,40995.27,418.660856,97.91999756,1,0,0,0
2006,48,1,03,00,03,00,2.4,2,3,6,6,03,03,00,1,1,1,,2,,2,1,,,,1,6,1,3,1,1,4,3,2,06,6,070,1,1,6,,1,6,,2,2965,1,06,6,03,04411,37765.09,331.156536,114.0399959,3,0,0,0
2006,20,1,04,01,03,02,2.9,2.3,5,4,4,02,02,01,2,2,1,,2,,2,1,,,,1,6,1,3,1,1,3,4,3,05,6,072,1,2,1,2,1,6,,2,2256,6,05,6,02,04411,16338.34,218.077177,74.91999037,2,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,6,1,,,,1,1,1,1,1,1,4,3,2,04,6,073,1,4,1,4,1,6,,2,1353,1,03,6,01,04411,20891.74,560.100358,37.29999401,3,0,0,0
2006,01,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,6,,1,,3,1,,,,1,6,1,3,1,2,4,3,2,04,1,090,1,2,1,2,1,6,,2,708,1,02,6,01,04411,42484.25,606.917882,69.99999713,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,04,6,065,1,2,1,2,1,1,,2,2204,1,05,6,02,04411,39322.28,517.67085,75.96000432,2,0,0,0
2006,48,1,02,01,01,01,1.5,1.3,4,2,2,01,01,00,-9,-9,6,,4,,4,1,,,,2,-9,-9,5,3,2,4,3,2,06,1,082,1,2,1,2,1,6,,1,1265,1,03,6,01,04411,32270.38,203.88159,158.2800095,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,1,4,4,3,05,6,090,1,2,1,2,1,6,,2,2500,6,06,6,02,04411,33856.14,235.177395,143.9600094,2,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,01,01,00,5,5,1,,2,,3,1,,,,1,6,1,3,1,2,3,4,3,05,6,085,1,3,1,3,1,6,,2,1500,6,04,6,01,04411,26095.96,301.060902,86.68000337,1,0,0,0
2006,01,1,04,01,03,02,2.9,2.3,5,4,4,02,02,01,2,2,1,,2,,6,1,,,,1,6,1,3,1,2,4,3,2,04,1,089,1,2,1,2,1,6,,2,2559,1,06,6,02,04411,28403.22,394.489227,71.99998899,2,0,0,0
2006,20,1,04,02,02,02,2.7,2.1,5,4,4,01,01,00,5,5,1,,2,,2,1,,,,1,6,2,3,1,3,4,4,2,04,6,075,1,3,1,3,6,,6,2,1528,6,04,6,01,04411,23274.06,268.505481,86.68001827,2,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,4,2,,,,1,1,1,1,1,2,4,3,2,05,6,075,1,2,1,2,1,6,,2,2015,1,05,6,02,04411,20337.45,348.243964,58.40000719,1,0,0,0
2006,48,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,2,,5,1,,,,1,6,1,4,2,2,4,3,2,05,1,070,1,2,1,2,1,6,,2,3267,1,07,6,02,04411,16027.23,418.247113,38.32000151,2,0,0,0
2006,20,1,03,00,03,01,2.4,2,5,5,5,02,02,01,-9,-9,6,,3,,5,1,,,,1,6,1,3,1,1,4,4,3,04,6,080,1,2,1,2,1,6,,2,805,1,02,6,01,04411,38483.38,291.629109,131.9600095,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,02,02,00,2,2,1,,1,,4,1,,,,1,1,2,1,1,2,4,3,2,04,6,050,1,2,1,2,1,1,,2,1687,1,04,6,02,04411,57473.76,418.660856,137.2799945,1,0,0,0
2006,20,1,03,01,02,01,2.2,1.8,5,4,4,02,01,00,5,2,6,,2,,3,1,,,,2,-9,-9,5,3,1,4,4,2,04,6,070,1,1,1,1,1,6,,1,1000,6,03,6,01,04411,27758.16,320.237225,86.67999168,1,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,2,4,,,,1,6,1,8,5,1,3,3,2,04,6,072,1,2,1,2,1,6,,3,1216,1,03,6,01,04411,71130.92,474.5858,149.8800006,3,0,0,0
2006,01,1,03,00,03,00,2.4,2,3,6,6,02,02,00,3,3,1,,2,,3,1,,,,1,6,1,3,1,5,4,3,2,07,6,100,1,3,1,4,1,6,,2,1863,1,04,6,02,04411,223345.6,620.404435,360.0000055,2,0,0,0
2006,20,2,04,02,02,02,2.7,2.1,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,2,4,5,3,06,6,070,1,3,1,3,1,6,,2,2700,6,06,6,02,04411,47062.26,196.092734,240.0000196,2,0,0,0
2006,48,1,01,00,01,00,1,1,1,1,1,01,01,00,-9,-9,1,,4,,6,2,,,,1,6,2,3,1,4,4,3,2,05,6,075,1,1,1,2,6,,6,2,700,1,02,6,01,04411,60689.3,847.14271,71.63999558,2,0,0,0
2006,20,1,02,00,02,00,1.7,1.5,2,3,3,00,00,00,8,8,1,,2,,3,4,,,,2,-9,-9,8,5,1,4,3,2,05,6,090,1,2,1,2,1,1,,3,1774,1,04,6,02,04411,11111.94,354.787442,31.31999244,3,0,0,0
2006,01,1,02,00,02,00,1.7,1.5,2,6,6,01,01,00,-9,-9,6,,3,,3,1,,,,3,-9,-9,5,3,1,4,3,2,05,6,120,1,1,1,2,1,6,,3,1310,1,03,6,02,04411,76623.86,383.119301,199.9999995,3,0,0,0
2006,48,1,03,01,02,01,2.2,1.8,5,4,4,02,02,00,2,2,1,,2,,3,1,,,,1,6,1,3,1,3,4,3,2,04,6,110,1,3,1,3,6,,6,2,2409,1,05,6,02,04411,71224.18,620.852376,114.7199926,1,0,0,0
