"ESTU";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"A1";"P0";"EMPADRONA";"P2";"P3_1";"P3_2";"P3_3";"P3_4";"P4";"P4A";"P5";"P5A";"P5B";"P6_1";"P6_2";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_9";"P7B_1";"P7B_2";"P7B_3";"P7B_4";"P7B_5";"P8";"P8A_1601";"P8A_1602";"P8A_1";"P8A_2";"P8A_1605";"P8A_3";"P8A_1604";"P8A_6";"P8A_8995";"P8A_9998";"P8A_9999";"P9";"P9A_1601";"P9A_1602";"P9A_1";"P9A_2";"P9A_1605";"P9A_3";"P9A_1604";"P9A_6";"P9A_8995";"P9A_9998";"P9A_9999";"P10";"P10A_1601";"P10A_1602";"P10A_1";"P10A_2";"P10A_1605";"P10A_3";"P10A_1604";"P10A_6";"P10A_8995";"P10A_9998";"P10A_9999";"P11";"P11A";"P11B";"PARTICIPACIONVASCAS";"RECUVOTOVASCAS";"DUDAPART";"P13A_1";"P13A_2";"P14_1";"P14_2";"DECISVOTO";"CAMBIOVOTO";"ABSTENCION";"P17A";"P17B";"P17C";"P17D";"ESCIDEOL";"PARTICIPACIONVASCA20";"RECUVOTOVASCAS20";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"LENGUA";"NIVELVASCO_1";"NIVELVASCO_2";"NIVELVASCO_3";"NIVELVASCO_4";"SENTIMIENTO";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I503";"IA_I505";"IA_I505";"IA_I505";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I517";"IA_I519";"IA_I519";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RVAUTO";"P13ACOM";"RVAUTO20";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOPROV"
3459;0;62137;2072;2;16;20;69;5;2;1;56;1;1;56;2;1;1;1;1;1;1;64;1602;1;1;3;1;2;2;2;1;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;2;1;2;2;2;2;2;1;4;0;1;1602;2;1602;9997;9;3;3;1;0;0;0;0;0;2;1;1602;1;1602;1602;3;7;5;2;1;5;3;4;3;3;1;1;2;2;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;8;0;"";"";"";20;5;24;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;16029997;1602;1602;1602;5;3;2;0,45858;0,77149
3459;0;62141;2073;1;16;48;20;5;2;2;19;1;1;19;5;4;4;4;4;2;0;998;0;0;2;6;1;2;2;2;2;2;2;2;2;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;9;98;3;0;1;9998;1;3;4;2;2;6;0;0;8;96;1;2;3;2;2;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;9;0;"";"";"";21;5;24;2;17;3;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;9995;9998;1;3;13;6;1,10017;1,06609
3459;0;62194;2074;2;16;20;69;5;2;2;55;1;1;55;4;9;4;3;4;2;0;20;9997;3;5;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;2;2;2;2;2;2;2;1;4;0;1;1602;6;0;0;5;3;5;1;0;0;0;0;0;3;2;0;2;0;8995;3;6;4;5;1;3;3;4;12;1;3;3;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";20;5;24;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;9997;9997;8995;4;3;5;1,0938;0,81001
3459;0;62242;2075;2;16;48;0;3;3;1;56;1;1;56;2;2;2;2;3;1;1;998;0;0;4;2;1;2;2;2;2;1;2;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;1;3;4;1;1;1;1601;1;3;2;3;1;0;0;0;0;0;3;1;1601;1;1601;1601;3;9;1;1;1;1;4;1;2;1;2;2;2;2;4;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;0;0;0;22;0;"";"";"";20;5;24;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;16010001;1601;1601;1601;6;4;1;0,59418;0,92004
3459;0;62262;2076;2;16;48;0;4;3;1;25;1;1;25;2;2;2;2;3;2;0;9;1601;2;2;5;1;2;2;2;1;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;2;4;1;1601;6;0;0;4;9;1;1;0;0;0;0;0;5;1;1601;1;1601;1601;3;9;2;2;3;0;0;5;2;3;1;1;1;1;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;7;0;"";"";"";20;5;24;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;15;1;0,6566;0,83876
3459;0;62278;2077;2;16;20;0;3;3;2;38;1;1;38;4;3;1;1;3;2;0;998;0;0;5;3;1;2;2;2;2;1;2;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;1601;6;0;0;4;5;1;1;0;0;0;0;0;6;1;1601;1;1601;1601;3;7;2;1;1;1;4;9;3;2;1;1;1;1;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;2;0;"";"";"";20;5;24;1;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;5;4;2;0,81476;0,94551
3459;0;62341;2078;1;16;20;0;3;3;1;68;1;1;68;2;3;4;4;4;2;0;9;1601;2;4;3;1;2;2;2;2;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;2;1601;9997;4;9;1;1;0;0;0;0;0;5;2;0;2;0;1601;3;8;5;1;2;0;0;4;98;2;1;1;1;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;14;0;"";"";"";20;5;24;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;16019997;9997;9997;1601;6;12;8;0,45906;0,92997
3459;0;62401;2079;2;16;48;0;5;3;2;47;1;1;47;4;3;3;2;3;1;1;998;0;0;2;6;2;2;2;2;2;2;1;2;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;2;0;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;3;1;9999;1;9999;9999;3;8;6;5;1;1;2;9;99;1;1;1;1;1;9;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;0;0;8;0;"";"";"";20;5;24;1;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9999;9999;6;2;9;0,64881;0,83546
3459;0;62430;2080;1;16;20;0;2;3;1;77;1;1;77;2;3;2;2;3;2;0;9;1602;1;4;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;1;4;0;1;1602;1;1604;1602;6;2;1;1;0;0;0;0;0;3;1;1603;1;21;9997;3;4;4;5;2;0;0;4;5;2;1;1;1;1;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;6;0;"";"";"";20;5;24;1;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;16021604;1603;21;9997;3;12;4;1,56421;1,12103
3459;0;62437;2081;2;16;48;0;3;3;1;55;1;1;55;4;3;3;3;4;2;0;998;0;0;4;3;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;8;1;9999;1;9999;9999;3;9;5;1;1;1;1;3;3;1;2;3;2;2;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;1;"";"";"";20;5;24;1;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9999;9999;6;1;2;0,59418;0,92004
3459;0;62447;2082;1;16;48;0;5;3;1;75;1;1;75;2;2;2;2;4;2;0;998;0;0;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;9;4;1;1;0;0;0;0;0;3;1;1601;1;1601;1601;3;4;2;1;2;0;0;4;12;1;3;3;2;2;4;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";"";20;5;24;1;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;3;12;5;1,41275;1,07546
3459;0;62473;2083;1;16;20;0;3;3;2;51;1;1;51;2;1;2;2;1;2;0;6;1602;2;2;4;1;2;2;2;1;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;1602;6;0;0;3;6;1;1;0;0;0;0;0;3;1;1602;1;1602;1602;3;7;4;5;1;1;4;5;3;2;1;1;1;1;5;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;0;0;0;1;15;0;"";"";"";20;5;24;1;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;5;4;2;0,66897;0,94626
3459;0;62494;2084;1;16;48;0;4;3;2;81;1;1;81;1;4;4;4;4;2;0;998;0;0;1;3;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;4;1;1;0;0;0;0;0;5;1;1602;1;1602;1602;3;4;5;3;3;0;0;4;97;1;2;3;3;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";"";20;5;24;1;29;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;3;15;6;1,78907;1,7843
3459;0;62506;2085;2;16;20;69;5;2;2;58;1;1;58;2;3;3;4;4;2;0;9;1602;2;3;4;1;2;2;2;2;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1602;6;0;0;3;8;1;1;0;0;0;0;0;3;1;9998;1;1602;1602;3;9;2;2;1;1;1;3;3;2;1;1;1;1;5;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;31;0;1;0;0;33;0;"";"";"";20;5;24;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;9998;1602;1602;6;1;2;0,43185;0,81001
3459;0;62516;2086;2;16;48;0;5;3;1;26;1;1;26;2;1;1;1;1;2;0;9;1;1;2;1;1;2;2;1;1;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;1605;1;4;3;3;1;0;0;0;0;0;4;1;1601;1;21;21;3;7;3;2;1;1;5;6;12;1;2;3;2;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;"";"";"";20;5;24;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;11605;1601;21;21;5;5;5;0,63973;0,82062
3459;0;62521;2087;2;16;48;0;3;3;1;51;1;1;51;4;3;3;3;4;2;0;998;0;0;4;3;2;2;2;2;2;2;1;2;2;1;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;3;1;1604;1;1;1604;3;8;5;1;0;0;0;0;0;5;1;1603;1;1;1;3;9;2;1;1;1;2;3;3;1;3;4;4;4;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";"";20;5;24;1;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1604;11604;1603;1;1;6;2;2;0,6638;0,90506
3459;0;62574;2088;1;16;48;0;2;3;2;52;1;1;52;4;3;3;3;3;2;0;57;9998;4;3;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;1;2;2;2;2;2;2;2;1;4;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;9999;1;1601;9997;3;7;6;5;1;1;5;5;5;1;2;3;3;3;3;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;21;1;0;0;0;28;1;"";"";"";20;5;24;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;1601;9997;5;5;4;0,8053;1,08743
3459;0;62580;2089;1;16;20;0;4;3;2;45;1;1;45;4;3;3;3;3;2;0;998;0;0;3;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;9999;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9999;1;9999;9999;3;7;1;1;1;1;4;5;5;2;1;2;3;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";"";20;5;24;1;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;9999;9999;9999;5;4;4;0,59403;0,88598
3459;0;62595;2090;1;16;48;0;4;3;1;56;1;1;56;2;3;3;3;4;2;0;44;1601;1;3;6;1;2;2;2;2;2;2;2;1;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;1;4;0;1;1601;6;0;0;4;3;1;1;0;0;0;0;0;4;1;1601;1;1601;1601;3;9;2;2;1;1;2;1;1;1;2;2;1;1;4;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;30;0;0;0;0;30;0;"";"";"";20;5;24;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;2;1;0,52763;0,78749
3459;0;62610;2091;2;16;48;0;1;3;2;35;1;2;6;4;3;3;3;3;2;0;20;2;3;2;3;2;2;1;2;1;2;2;2;1;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;4;2;0;0;0;0;0;0;0;0;2;5;7;1;0;5;4;0;4;0;2;3;9;1;1;1;5;9;4;12;1;3;4;3;3;3;2;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;1;0;61;1;0;1;0;38;1;"";"";"";22;5;24;3;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;9996;9996;2;6;9;5;0,99279;1,07598
3459;0;62628;2092;1;16;20;69;5;2;2;65;1;1;65;5;4;4;4;4;2;0;999;0;0;3;4;1;2;2;2;2;2;2;2;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;1;2;2;2;2;2;1;4;0;1;1601;6;0;0;4;1;1;1;0;0;0;0;0;4;1;1601;1;1601;1601;3;9;2;2;1;1;2;3;3;2;1;3;3;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";"";20;5;24;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;2;2;0,3042;0,88763
3459;0;62651;2093;1;16;48;0;3;3;1;30;1;1;30;2;3;2;3;4;2;0;998;0;0;3;5;2;2;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;1;4;0;1;1602;6;0;0;8;3;1;1;0;0;0;0;0;2;1;1602;1;1602;1602;3;6;4;2;1;1;5;3;5;1;1;2;1;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;3;0;"";"";"";20;5;24;1;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1602;0;1602;1602;1602;4;5;4;1,82832;0,97994
3459;0;62758;2094;2;16;1;59;5;1;2;39;1;1;39;1;3;3;3;3;1;1;43;1;1;3;2;2;1;2;1;1;2;2;2;1;1;1;2;1;1;2;1;1;1;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;0;0;1;1;1;1;1605;6;97;5;1;0;0;0;0;0;1;1;1601;1;1;9997;3;7;5;1;1;1;3;9;3;1;2;3;2;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";"";20;5;24;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;11605;1601;1;9997;5;3;2;0,77032;0,90307
3459;0;62786;2095;2;16;48;0;4;3;1;69;1;1;69;2;2;2;2;3;2;0;64;2;2;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;2;2;2;9997;9;5;1;1;0;0;0;0;0;4;1;1;9;0;1;3;9;4;1;2;0;0;2;3;1;3;4;4;4;9;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19;0;0;1;0;15;1;"";"";"";20;5;24;1;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;29997;1;9999;1;6;12;2;0,45697;0,83541
3459;0;62800;2096;1;16;20;0;3;3;2;69;1;1;69;1;3;2;3;3;2;0;6;9997;1;1;4;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1;1;1602;1;6;2;2;1;0;0;0;0;0;4;1;1;1;1;1;3;9;4;1;2;0;0;2;3;2;1;1;1;1;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;6;0;"";"";"";20;5;24;1;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;16020001;1;1;1;6;12;2;0,35161;0,99316
3459;0;62887;2097;2;16;48;20;5;2;1;59;1;1;59;2;3;3;2;2;2;0;44;1601;3;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;3;4;1;1;0;0;0;0;0;7;1;1601;1;1601;1601;3;9;2;1;1;1;2;3;2;1;3;3;3;3;3;1;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;1;0;28;0;0;0;0;20;0;"";"";"";20;5;24;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;1601;6;2;1;0,51407;0,77045
3459;0;62910;2098;1;16;20;0;3;3;2;77;1;1;67;5;4;1;4;2;2;0;9;9998;1;96;96;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1601;6;0;0;3;99;1;1;0;0;0;0;0;98;1;1601;1;1601;9997;3;7;1;3;3;0;0;5;98;1;3;3;4;4;4;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;19;1;0;1;0;27;0;"";"";"";20;5;24;1;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1601;0;1601;1601;9997;5;15;8;0,50119;1,9466
3459;0;62952;2099;1;16;1;59;5;1;2;75;1;1;75;1;4;4;3;4;2;0;15;1;1;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;4;0;1;1;6;0;0;3;6;1;1;0;0;0;0;0;3;1;1;1;1;1;3;2;1;1;2;0;0;4;3;1;4;4;4;4;3;2;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;37;0;0;0;0;33;1;"";"";"";20;5;24;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;2;12;2;3,32895;1,51842
