"salhora","trabaja","genero","edad","buscat","tiene_hijos","nac","parado","RGIrecep","sitlab","prov"
0,0,"Hombre",31,0,0,"UE",0,0,"autonomo","Bizkaia"
15.056818,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Bizkaia"
10.795454,1,"Hombre",40,0,1,"espanola",0,0,"indefinido","Bizkaia"
3.409091,1,"Hombre",20,0,0,"espanola",0,0,"temporal","Bizkaia"
0,0,"Mujer",20,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",46,1,1,"espanola",1,0,"inactivo","Bizkaia"
6.9488635,1,"Mujer",43,0,1,"espanola",0,0,"indefinido","Bizkaia"
16.57197,1,"Hombre",44,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",42,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",59,0,0,"espanola",0,0,"inactivo","Bizkaia"
10.795455,1,"Mujer",60,0,0,"espanola",0,0,"indefinido","Bizkaia"
12.121212,1,"Mujer",34,0,0,"espanola",0,0,"indefinido","Bizkaia"
12.121212,1,"Hombre",33,0,1,"espanola",0,0,"indefinido","Bizkaia"
5.681818,1,"Mujer",34,0,1,"espanola",0,0,"indefinido","Bizkaia"
9.280303,1,"Hombre",54,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",56,1,0,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",28,1,1,"UE",0,1,"inactivo","Bizkaia"
8.617424,1,"Hombre",62,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",63,0,0,"espanola",0,0,"inactivo","Bizkaia"
8.5995083,1,"Mujer",53,0,0,"espanola",0,0,"indefinido","Bizkaia"
15.246212,1,"Hombre",50,0,0,"espanola",0,0,"indefinido","Bizkaia"
7.9545455,1,"Mujer",37,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.25,1,"Hombre",29,0,1,"espanola",0,0,"indefinido","Bizkaia"
5.681818,1,"Mujer",45,0,1,"espanola",0,1,"indefinido","Bizkaia"
0,0,"Mujer",59,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",39,1,0,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",25,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",58,0,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",38,1,0,"espanola",1,0,"inactivo","Bizkaia"
6.818182,1,"Mujer",29,0,0,"espanola",0,0,"temporal","Bizkaia"
6.818182,1,"Mujer",37,0,0,"espanola",0,0,"indefinido","Bizkaia"
15.025253,1,"Hombre",37,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",43,1,0,"espanola",1,1,"inactivo","Bizkaia"
8.522727,1,"Hombre",41,0,1,"espanola",0,0,"autonomo","Bizkaia"
13.257575,1,"Mujer",39,0,1,"espanola",0,0,"temporal","Bizkaia"
7.9545455,1,"Mujer",52,0,1,"espanola",0,0,"temporal","Bizkaia"
11.931818,1,"Hombre",48,0,1,"espanola",0,0,"temporal","Bizkaia"
0,0,"Hombre",21,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",16,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",46,1,1,"espanola",1,1,"inactivo","Bizkaia"
11.363636,1,"Mujer",43,1,1,"espanola",0,1,"temporal","Bizkaia"
0,0,"Mujer",25,0,0,"espanola",1,1,"inactivo","Bizkaia"
0,0,"Mujer",20,0,0,"espanola",1,1,"inactivo","Bizkaia"
8.522727,1,"Hombre",41,0,1,"extranjero",0,0,"indefinido","Bizkaia"
13.415403,1,"Mujer",37,1,1,"espanola",0,0,"temporal","Bizkaia"
8.096591,1,"Hombre",55,0,0,"espanola",0,0,"indefinido","Bizkaia"
4.7348485,1,"Mujer",53,0,0,"extranjero",0,0,"indefinido","Bizkaia"
7.9545455,1,"Hombre",36,0,0,"espanola",0,0,"indefinido","Bizkaia"
6.818182,1,"Mujer",35,1,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",62,0,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",60,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.818182,1,"Hombre",26,0,0,"espanola",0,0,"obra","Bizkaia"
0,0,"Mujer",45,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",45,1,0,"espanola",1,0,"inactivo","Bizkaia"
9.943182,1,"Hombre",51,0,1,"espanola",0,0,"indefinido","Bizkaia"
9.943182,1,"Mujer",50,0,1,"espanola",0,0,"temporal","Bizkaia"
10.164142,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",40,0,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",58,0,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",55,0,1,"espanola",1,0,"inactivo","Bizkaia"
3.409091,1,"Mujer",24,0,0,"espanola",0,0,"temporal","Bizkaia"
9.943182,1,"Hombre",45,0,0,"espanola",0,0,"indefinido","Bizkaia"
8.996212,1,"Hombre",52,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",49,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",19,0,0,"espanola",0,0,"inactivo","Bizkaia"
15.340909,1,"Hombre",49,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",41,0,1,"extranjero",0,0,"obra","Bizkaia"
7.9545455,1,"Mujer",49,0,1,"espanola",0,0,"autonomo","Bizkaia"
17.234848,1,"Hombre",47,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.4935064,1,"Mujer",61,0,0,"espanola",0,1,"temporal","Bizkaia"
3.125,1,"Mujer",60,0,1,"espanola",0,0,"indefinido","Bizkaia"
13.257576,1,"Mujer",24,0,0,"espanola",0,0,"temporal","Bizkaia"
7.1022725,1,"Mujer",53,0,0,"espanola",0,0,"indefinido","Bizkaia"
6.8181815,1,"Hombre",49,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",63,0,1,"espanola",0,0,"inactivo","Bizkaia"
7.9281178,1,"Mujer",32,0,0,"espanola",0,0,"autonomo","Bizkaia"
5.681818,1,"Mujer",44,0,0,"espanola",0,0,"obra","Bizkaia"
4.5454545,1,"Mujer",43,0,0,"espanola",0,0,"indefinido","Bizkaia"
6.628788,1,"Hombre",42,0,0,"espanola",0,0,"indefinido","Bizkaia"
8.3947582,1,"Hombre",58,0,0,"espanola",0,0,"indefinido","Bizkaia"
8.522727,1,"Hombre",26,0,0,"extranjero",0,0,"temporal","Bizkaia"
5.681818,1,"Mujer",43,0,0,"espanola",0,0,"indefinido","Bizkaia"
6.628788,1,"Hombre",35,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",41,0,0,"espanola",1,1,"inactivo","Bizkaia"
4.5454545,1,"Hombre",53,1,0,"espanola",0,0,"temporal","Bizkaia"
0,0,"Mujer",47,1,0,"espanola",1,0,"inactivo","Bizkaia"
7.9545455,1,"Mujer",46,0,1,"espanola",0,0,"indefinido","Bizkaia"
10.653409,1,"Hombre",45,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.628788,1,"Hombre",58,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",51,0,1,"espanola",0,0,"inactivo","Bizkaia"
5.965909,1,"Mujer",25,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",40,1,1,"espanola",1,1,"inactivo","Bizkaia"
1.1363636,1,"Hombre",37,1,1,"espanola",0,1,"obra","Bizkaia"
0,0,"Hombre",40,1,1,"espanola",1,1,"inactivo","Bizkaia"
8.522727,1,"Mujer",26,0,1,"extranjero",0,1,"temporal","Bizkaia"
9.943182,1,"Mujer",60,0,0,"espanola",0,0,"indefinido","Bizkaia"
8.522728,1,"Hombre",28,0,0,"espanola",0,0,"temporal","Bizkaia"
0,0,"Hombre",49,1,1,"espanola",1,0,"inactivo","Bizkaia"
9.943182,1,"Mujer",48,0,1,"espanola",0,0,"temporal","Bizkaia"
0,0,"Mujer",49,1,1,"espanola",1,1,"inactivo","Bizkaia"
0,0,"Hombre",46,1,1,"espanola",1,1,"inactivo","Bizkaia"
5.681818,1,"Hombre",55,0,0,"espanola",0,0,"autonomo","Bizkaia"
0,0,"Hombre",64,0,1,"espanola",0,0,"inactivo","Bizkaia"
8.522727,1,"Mujer",28,0,0,"espanola",0,0,"temporal","Bizkaia"
2.3958335,1,"Hombre",62,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",54,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",23,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",19,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",37,1,0,"extranjero",1,1,"inactivo","Bizkaia"
0,0,"Hombre",37,1,0,"extranjero",1,1,"inactivo","Bizkaia"
0,0,"Hombre",62,0,0,"espanola",0,0,"indefinido","Bizkaia"
5.4112558,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",61,0,1,"espanola",0,0,"inactivo","Bizkaia"
5.681818,1,"Mujer",30,0,0,"espanola",0,0,"indefinido","Bizkaia"
25.189394,1,"Hombre",51,0,1,"espanola",0,0,"indefinido","Bizkaia"
14.583333,1,"Mujer",48,0,1,"espanola",0,0,"indefinido","Bizkaia"
16.761364,1,"Mujer",57,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",22,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",46,1,0,"espanola",1,0,"inactivo","Bizkaia"
7.7922077,1,"Hombre",36,0,0,"espanola",0,0,"indefinido","Bizkaia"
8.4415588,1,"Hombre",30,0,0,"espanola",0,0,"indefinido","Bizkaia"
8.522727,1,"Hombre",36,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",33,1,0,"espanola",1,0,"inactivo","Bizkaia"
8.181818,1,"Mujer",48,1,1,"extranjero",0,0,"sincontrato","Bizkaia"
0,0,"Mujer",21,1,0,"extranjero",0,0,"inactivo","Bizkaia"
0,0,"Hombre",20,1,0,"extranjero",0,0,"inactivo","Bizkaia"
5.681818,1,"Hombre",26,0,0,"extranjero",0,0,"autonomo","Bizkaia"
17.992424,1,"Mujer",63,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",63,0,0,"espanola",0,0,"inactivo","Bizkaia"
14.725378,1,"Hombre",51,0,0,"espanola",0,0,"indefinido","Bizkaia"
24.147726,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Bizkaia"
4.5454545,1,"Mujer",44,0,1,"espanola",0,0,"temporal","Bizkaia"
5.681818,1,"Mujer",35,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",62,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",40,1,0,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",59,0,0,"espanola",0,0,"inactivo","Bizkaia"
7.9545455,1,"Hombre",32,0,0,"espanola",0,0,"temporal","Bizkaia"
10.274621,1,"Mujer",32,0,0,"espanola",0,0,"indefinido","Bizkaia"
8.522727,1,"Hombre",46,0,1,"espanola",0,0,"temporal","Bizkaia"
6.818182,1,"Mujer",40,0,1,"espanola",0,0,"indefinido","Bizkaia"
7.9545455,1,"Mujer",44,0,1,"espanola",0,0,"temporal","Bizkaia"
6.818182,1,"Hombre",36,0,1,"espanola",0,0,"indefinido","Bizkaia"
18.181818,1,"Mujer",43,0,1,"espanola",0,0,"indefinido","Bizkaia"
16.57197,1,"Hombre",42,0,1,"espanola",0,0,"indefinido","Bizkaia"
5.1948051,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",53,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",16,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",50,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",18,1,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",63,0,1,"extranjero",0,0,"inactivo","Bizkaia"
0,0,"Hombre",39,1,0,"extranjero",1,0,"inactivo","Bizkaia"
4.5454545,1,"Hombre",36,1,0,"extranjero",0,0,"temporal","Bizkaia"
5.681818,1,"Hombre",34,0,0,"extranjero",0,0,"temporal","Bizkaia"
13.683712,1,"Hombre",48,0,1,"espanola",0,0,"indefinido","Bizkaia"
15.584415,1,"Mujer",45,0,1,"espanola",0,0,"indefinido","Bizkaia"
5.681818,1,"Hombre",27,0,0,"espanola",0,0,"temporal","Bizkaia"
0,0,"Mujer",22,1,0,"espanola",0,0,"inactivo","Bizkaia"
6.628788,1,"Mujer",41,0,1,"espanola",0,0,"obra","Bizkaia"
8.693182,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Bizkaia"
13.257576,1,"Mujer",37,0,1,"espanola",0,0,"indefinido","Bizkaia"
13.920454,1,"Hombre",38,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",61,0,1,"espanola",0,0,"inactivo","Bizkaia"
77.651512,1,"Hombre",41,0,0,"espanola",0,0,"indefinido","Bizkaia"
14.204546,1,"Mujer",56,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",59,0,0,"espanola",1,0,"inactivo","Bizkaia"
8.617424,1,"Mujer",53,0,0,"espanola",0,0,"indefinido","Bizkaia"
6.628788,1,"Hombre",53,0,1,"espanola",0,0,"indefinido","Bizkaia"
8.9712925,1,"Mujer",50,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Bizkaia"
6.818182,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Bizkaia"
4.0625,1,"Hombre",40,1,1,"espanola",0,0,"temporal","Bizkaia"
6.25,1,"Mujer",53,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",54,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",25,1,0,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",59,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",63,0,0,"espanola",0,0,"inactivo","Bizkaia"
8.617424,1,"Mujer",28,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",64,0,0,"espanola",0,0,"inactivo","Bizkaia"
5.681818,1,"Mujer",53,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",53,1,0,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",63,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",59,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",53,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",27,1,0,"espanola",1,0,"inactivo","Bizkaia"
9.943182,1,"Hombre",42,0,1,"espanola",0,0,"indefinido","Bizkaia"
8.617424,1,"Mujer",36,0,1,"espanola",0,0,"indefinido","Bizkaia"
7.9545455,1,"Hombre",48,0,0,"espanola",0,0,"indefinido","Bizkaia"
7.339015,1,"Hombre",32,0,0,"espanola",0,0,"autonomo","Bizkaia"
12.689394,1,"Mujer",29,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",59,0,1,"espanola",0,0,"inactivo","Bizkaia"
13.636364,1,"Mujer",58,0,1,"espanola",0,0,"indefinido","Bizkaia"
4.5454545,1,"Mujer",26,1,0,"espanola",0,0,"temporal","Bizkaia"
13.920454,1,"Hombre",56,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",61,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",29,1,0,"espanola",1,0,"inactivo","Bizkaia"
7.1022725,1,"Hombre",44,0,0,"espanola",0,0,"autonomo","Bizkaia"
0,0,"Hombre",38,0,0,"espanola",0,0,"inactivo","Bizkaia"
17.045454,1,"Hombre",52,0,1,"espanola",0,0,"autonomo","Bizkaia"
0,0,"Mujer",48,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",17,0,0,"espanola",0,0,"inactivo","Bizkaia"
11.647728,1,"Hombre",41,0,0,"espanola",0,0,"indefinido","Bizkaia"
13.920454,1,"Hombre",44,0,0,"espanola",0,0,"indefinido","Bizkaia"
13.920454,1,"Mujer",39,0,0,"espanola",0,0,"indefinido","Bizkaia"
11.363636,1,"Hombre",57,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",48,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",20,0,0,"espanola",0,0,"inactivo","Bizkaia"
6.439394,1,"Hombre",46,0,0,"espanola",0,0,"indefinido","Bizkaia"
10.227273,1,"Mujer",36,0,0,"espanola",0,0,"indefinido","Bizkaia"
12.594697,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",49,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",19,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",39,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Mujer",39,1,1,"espanola",1,0,"inactivo","Bizkaia"
6.25,1,"Hombre",39,0,0,"espanola",0,0,"indefinido","Bizkaia"
14.867425,1,"Hombre",38,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",41,1,1,"espanola",1,0,"inactivo","Bizkaia"
16.666666,1,"Hombre",59,0,1,"espanola",0,0,"indefinido","Bizkaia"
8.333333,1,"Mujer",56,0,1,"espanola",0,0,"indefinido","Bizkaia"
8.617424,1,"Hombre",23,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",21,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",64,0,1,"espanola",0,0,"inactivo","Bizkaia"
6.818182,1,"Hombre",34,0,0,"espanola",0,0,"temporal","Bizkaia"
0,0,"Mujer",46,1,1,"espanola",1,0,"inactivo","Bizkaia"
14.204545,1,"Hombre",40,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",27,1,0,"espanola",1,0,"inactivo","Bizkaia"
13.257576,1,"Hombre",53,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.818182,1,"Mujer",52,0,1,"espanola",0,0,"autonomo","Bizkaia"
12.78409,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.818182,1,"Mujer",40,0,1,"espanola",0,0,"indefinido","Bizkaia"
17.518938,1,"Mujer",41,0,1,"espanola",0,0,"indefinido","Bizkaia"
13.73106,1,"Hombre",41,0,1,"espanola",0,0,"indefinido","Bizkaia"
8.522727,1,"Hombre",40,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.628788,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Bizkaia"
6.818182,1,"Hombre",27,0,0,"espanola",0,0,"indefinido","Bizkaia"
13.920454,1,"Hombre",40,0,1,"espanola",0,0,"indefinido","Bizkaia"
12.5,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Bizkaia"
13.257576,1,"Hombre",38,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",37,1,1,"espanola",1,0,"inactivo","Bizkaia"
7.575757,1,"Mujer",38,0,1,"espanola",0,0,"indefinido","Bizkaia"
5.1136365,1,"Hombre",49,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",37,1,1,"UE",1,0,"inactivo","Bizkaia"
13.257576,1,"Mujer",36,0,1,"espanola",0,0,"indefinido","Bizkaia"
14.39394,1,"Hombre",35,0,1,"espanola",0,0,"indefinido","Bizkaia"
9.090909,1,"Hombre",37,0,1,"espanola",0,0,"autonomo","Bizkaia"
7.9545455,1,"Mujer",37,1,1,"espanola",0,0,"autonomo","Bizkaia"
7.9545455,1,"Mujer",36,0,0,"espanola",0,0,"sincontrato","Bizkaia"
13.257576,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Bizkaia"
18.939394,1,"Hombre",41,0,1,"espanola",0,0,"autonomo","Bizkaia"
8.522727,1,"Hombre",57,0,0,"espanola",0,0,"temporal","Bizkaia"
8.522727,1,"Mujer",53,0,0,"espanola",0,0,"indefinido","Bizkaia"
7.9545455,1,"Hombre",41,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",37,1,0,"espanola",1,0,"inactivo","Bizkaia"
10.60606,1,"Hombre",53,0,1,"espanola",0,0,"indefinido","Bizkaia"
13.257576,1,"Mujer",51,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",18,0,0,"espanola",0,0,"inactivo","Bizkaia"
9.943182,1,"Mujer",52,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",20,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",16,0,0,"espanola",0,0,"inactivo","Bizkaia"
6.628788,1,"Hombre",56,0,0,"espanola",0,0,"otro","Bizkaia"
0,0,"Hombre",21,0,0,"espanola",0,0,"inactivo","Bizkaia"
9.090909,1,"Mujer",39,0,1,"espanola",0,0,"temporal","Bizkaia"
6.4935064,1,"Hombre",38,0,1,"espanola",0,0,"autonomo","Bizkaia"
0,0,"Hombre",56,1,0,"espanola",1,1,"inactivo","Bizkaia"
17.694805,1,"Hombre",63,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",60,0,0,"espanola",0,0,"inactivo","Bizkaia"
6.818182,1,"Mujer",43,0,0,"espanola",0,0,"indefinido","Bizkaia"
12.547348,1,"Hombre",55,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",57,0,1,"espanola",0,0,"inactivo","Bizkaia"
1.628788,1,"Hombre",31,0,0,"espanola",0,0,"autonomo","Bizkaia"
8.8744583,1,"Mujer",29,0,0,"espanola",0,0,"temporal","Bizkaia"
6.818182,1,"Mujer",29,0,0,"espanola",0,0,"temporal","Bizkaia"
0,0,"Mujer",39,1,1,"espanola",1,1,"inactivo","Bizkaia"
13.257576,1,"Mujer",57,0,0,"espanola",0,0,"indefinido","Bizkaia"
2.840909,1,"Hombre",55,0,0,"espanola",0,0,"autonomo","Bizkaia"
24.068813,1,"Hombre",44,0,1,"espanola",0,0,"indefinido","Bizkaia"
11.580087,1,"Mujer",42,0,1,"espanola",0,0,"temporal","Bizkaia"
16.57197,1,"Hombre",52,0,0,"espanola",0,0,"indefinido","Bizkaia"
12.5,1,"Hombre",47,0,0,"espanola",0,0,"indefinido","Bizkaia"
11.363636,1,"Mujer",50,0,1,"espanola",0,0,"autonomo","Bizkaia"
0,0,"Hombre",20,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Mujer",17,0,0,"espanola",0,0,"inactivo","Bizkaia"
9.772727,1,"Mujer",43,0,1,"espanola",0,0,"indefinido","Bizkaia"
13.257576,1,"Hombre",37,0,1,"espanola",0,0,"indefinido","Bizkaia"
18.560606,1,"Mujer",36,0,0,"espanola",0,0,"indefinido","Bizkaia"
16.57197,1,"Hombre",36,0,0,"espanola",0,0,"indefinido","Bizkaia"
17.045454,1,"Mujer",51,0,0,"espanola",0,0,"autonomo","Bizkaia"
11.363636,1,"Hombre",45,0,0,"espanola",0,0,"autonomo","Bizkaia"
13.920454,1,"Hombre",50,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",49,0,1,"espanola",0,0,"inactivo","Bizkaia"
8.522727,1,"Hombre",45,0,1,"espanola",0,0,"autonomo","Bizkaia"
9.943182,1,"Mujer",44,0,1,"espanola",0,0,"indefinido","Bizkaia"
10.227273,1,"Mujer",38,0,1,"espanola",0,0,"indefinido","Bizkaia"
7.9545455,1,"Hombre",36,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",62,0,0,"espanola",0,0,"inactivo","Bizkaia"
9.090909,1,"Mujer",51,0,0,"espanola",0,0,"indefinido","Bizkaia"
11.363636,1,"Hombre",50,0,0,"espanola",0,0,"autonomo","Bizkaia"
8.522727,1,"Hombre",57,0,1,"espanola",0,0,"autonomo","Bizkaia"
6.628788,1,"Mujer",57,0,1,"espanola",0,0,"autonomo","Bizkaia"
0,0,"Mujer",25,1,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",61,0,0,"espanola",1,0,"inactivo","Bizkaia"
7.9545455,1,"Hombre",37,0,1,"espanola",0,0,"indefinido","Bizkaia"
7.0075755,1,"Mujer",30,0,1,"espanola",0,0,"indefinido","Bizkaia"
5.0505047,1,"Hombre",56,0,0,"espanola",0,0,"autonomo","Bizkaia"
13.257576,1,"Hombre",54,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",49,1,1,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",47,0,1,"espanola",1,1,"inactivo","Bizkaia"
7.5757575,1,"Hombre",40,0,1,"espanola",1,0,"inactivo","Bizkaia"
7.9545455,1,"Mujer",40,0,1,"espanola",0,0,"indefinido","Bizkaia"
3.9772727,1,"Mujer",30,1,0,"espanola",0,0,"temporal","Bizkaia"
0,0,"Mujer",62,0,0,"espanola",0,0,"inactivo","Bizkaia"
14.015151,1,"Mujer",52,0,0,"espanola",0,0,"indefinido","Bizkaia"
9.469697,1,"Hombre",56,0,1,"espanola",0,0,"indefinido","Bizkaia"
15.765766,1,"Mujer",56,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",26,0,0,"espanola",0,0,"inactivo","Bizkaia"
6.4935069,1,"Hombre",44,0,0,"espanola",0,0,"autonomo","Bizkaia"
12.260766,1,"Mujer",40,0,0,"espanola",0,0,"obra","Bizkaia"
0,0,"Mujer",62,0,0,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",42,0,0,"espanola",1,0,"inactivo","Bizkaia"
0,0,"Hombre",51,0,1,"espanola",0,0,"inactivo","Bizkaia"
11.19146,1,"Mujer",48,1,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",22,0,0,"espanola",0,0,"inactivo","Bizkaia"
15.625,1,"Hombre",59,0,1,"espanola",0,0,"indefinido","Bizkaia"
10.60606,1,"Mujer",57,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",23,1,0,"espanola",0,0,"inactivo","Bizkaia"
7.3863635,1,"Hombre",40,0,1,"espanola",0,0,"autonomo","Bizkaia"
5.8948865,1,"Mujer",39,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",50,0,1,"espanola",0,0,"inactivo","Bizkaia"
0,0,"Hombre",16,0,0,"espanola",0,0,"inactivo","Bizkaia"
9.848484,1,"Mujer",44,0,1,"espanola",0,0,"indefinido","Bizkaia"
8.712121,1,"Hombre",43,0,1,"espanola",0,0,"indefinido","Bizkaia"
7.9545455,1,"Mujer",42,0,1,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Hombre",59,0,0,"espanola",0,0,"autonomo","Bizkaia"
6.628788,1,"Mujer",56,0,0,"espanola",0,0,"indefinido","Bizkaia"
10.511364,1,"Mujer",39,0,0,"espanola",0,0,"indefinido","Bizkaia"
12.215909,1,"Hombre",45,0,0,"espanola",0,0,"indefinido","Bizkaia"
13.214961,1,"Hombre",35,0,0,"espanola",0,0,"indefinido","Bizkaia"
11.44255,1,"Hombre",37,0,0,"espanola",0,0,"indefinido","Bizkaia"
0,0,"Mujer",39,1,0,"espanola",1,0,"inactivo","Bizkaia"
12.5,1,"Hombre",52,0,0,"espanola",0,0,"autonomo","Bizkaia"
